100	22	79	68	59	85	99	75	74	37	68	59	84	21	17	40	72	94	46	2	72	62	49	13	22	3	7	33	57	33	91	50	75	7	46	97	34	12	32	18	45	10	7	10	61	69	88	81	65	17	33	26	45	31	75	67	56	53	6	99	95	12	11	22	62	72	83	73	18	55	10	53	47	29	34	83	77	58	57	72	88	70	30	80	91	3	19	31	10	32	90	42	99	22	55	13	94	9	51	24	3	
73	92	86	21	14	70	62	97	49	64	33	44	2	4	76	84	14	70	4	22	15	14	42	8	22	70	57	7	97	32	97	41	37	90	14	90	91	45	71	10	14	21	12	28	74	38	65	78	10	2	71	20	41	27	17	19	44	22	52	59	42	11	66	37	17	65	50	91	5	56	49	37	49	20	61	21	56	9	51	92	60	81	27	31	48	97	6	87	25	85	13	28	4	96	86	56	94	98	85	92	
21	93	80	8	33	5	41	55	61	18	78	37	32	97	56	28	1	71	60	7	90	21	57	39	26	18	57	30	11	94	1	15	69	28	81	19	4	30	18	6	99	29	77	69	74	65	25	20	19	51	16	21	72	17	92	83	97	68	91	19	97	81	32	91	54	77	20	23	0	72	40	76	31	6	0	14	97	68	34	61	45	81	24	51	68	70	15	65	62	86	68	35	46	84	23	20	36	46	73	65	
12	86	81	73	11	73	76	45	1	3	21	1	93	78	97	10	41	5	14	62	94	64	77	67	25	60	4	33	95	20	35	42	54	3	78	47	0	70	37	86	80	69	31	19	25	84	93	43	52	17	44	25	82	75	79	70	86	36	53	59	23	52	4	88	59	9	100	62	0	78	21	62	63	49	39	11	2	35	30	15	22	24	63	88	15	25	96	44	26	2	48	38	94	78	23	40	96	99	96	22	
0	32	79	0	81	49	10	78	18	97	60	5	17	81	5	78	63	75	33	76	27	0	53	54	64	48	1	28	53	3	94	83	34	63	15	79	100	14	73	3	34	96	62	10	29	43	2	24	64	2	40	96	82	93	64	68	63	61	39	24	25	16	56	56	14	7	27	17	32	18	19	76	94	36	76	56	35	98	66	69	85	93	21	26	4	20	72	14	32	58	77	99	8	28	84	96	76	39	46	36	
100	8	7	83	90	34	43	66	19	12	92	95	9	1	60	60	14	80	27	58	58	88	90	100	36	48	61	84	60	55	53	49	8	58	19	71	42	21	25	44	20	69	9	54	60	9	86	91	28	26	51	38	80	75	64	95	80	16	19	71	53	55	63	46	56	88	14	45	58	48	27	97	3	38	62	53	33	82	39	13	15	87	44	51	92	35	58	100	55	93	50	36	90	5	18	5	59	69	83	0	
84	68	70	23	3	11	94	31	98	29	56	31	26	64	95	57	91	69	9	100	91	35	77	29	39	16	60	25	49	1	25	94	65	18	14	37	82	43	16	68	3	3	61	5	71	1	63	80	42	24	47	9	94	93	17	33	14	30	19	47	12	92	10	3	70	61	90	15	54	17	26	35	89	31	67	56	51	35	61	59	54	89	68	59	74	83	54	21	66	13	76	9	94	93	74	30	69	88	94	36	
3	86	27	64	48	7	45	37	46	78	24	67	49	46	17	50	46	56	24	72	10	66	15	42	14	22	92	66	87	4	73	41	19	49	61	81	9	94	12	60	23	38	19	33	47	5	49	33	87	16	1	46	17	1	70	33	56	48	99	18	54	67	8	73	11	19	55	79	11	32	53	36	29	87	59	24	22	4	25	60	30	60	68	11	87	83	29	19	34	80	43	12	16	50	32	40	26	10	15	67	
33	89	96	81	85	93	29	27	56	87	17	31	78	52	65	59	35	74	7	25	70	87	32	32	91	55	24	82	52	22	46	37	66	68	37	18	42	96	23	73	95	90	27	68	80	96	97	18	44	19	41	60	96	4	16	56	71	79	17	74	74	76	19	57	80	34	70	27	9	72	86	56	92	5	57	94	35	1	66	33	80	71	41	48	74	45	24	17	62	31	87	71	40	20	23	63	97	7	56	10	
71	90	54	19	67	87	89	46	81	5	90	13	100	20	15	88	93	51	25	65	31	34	60	20	71	52	14	15	20	33	18	36	39	16	78	44	75	83	100	19	5	95	100	30	70	54	56	92	56	61	56	28	8	12	98	64	47	63	80	54	11	67	56	75	72	85	12	19	99	16	9	29	78	47	13	84	63	43	95	84	68	62	43	25	28	39	52	25	15	6	48	68	28	11	90	76	3	79	45	56	
13	42	66	42	3	20	80	8	2	10	75	57	84	32	62	73	13	9	78	9	80	58	17	25	20	9	24	84	1	40	9	56	21	34	95	13	40	88	54	79	97	38	56	34	61	86	41	31	35	88	9	22	27	77	93	40	72	1	41	79	28	74	65	81	78	89	23	98	70	75	4	32	94	90	90	3	10	90	55	60	36	0	18	42	49	53	37	92	38	21	70	30	12	91	68	29	64	25	29	7	
57	15	26	68	84	9	81	14	88	86	43	46	20	45	76	75	49	5	23	0	27	62	12	85	39	88	69	31	50	76	37	71	32	36	70	24	62	99	12	79	18	31	17	51	24	22	52	59	86	41	73	99	78	63	20	6	33	29	97	19	8	41	87	49	89	25	86	78	58	92	78	73	66	10	97	12	7	34	19	59	54	58	11	57	51	15	24	21	1	64	18	87	48	64	50	94	21	47	0	49	
85	47	97	48	48	89	98	0	17	62	94	23	0	100	78	84	87	51	96	82	69	22	96	75	75	100	65	0	66	77	97	5	29	3	36	85	1	74	1	7	43	100	11	71	48	77	82	39	67	4	14	3	5	6	75	4	90	49	81	16	66	12	67	57	87	34	65	90	16	34	31	75	58	83	71	18	5	36	37	26	66	83	7	7	34	60	53	48	48	17	48	13	26	27	31	63	51	79	40	50	
14	24	94	4	56	12	90	12	7	50	95	84	9	92	45	37	40	86	86	86	95	97	71	20	16	22	46	84	97	54	20	9	0	86	79	97	34	14	86	19	21	70	87	56	94	58	67	23	89	20	29	67	85	72	40	22	37	100	26	83	21	99	81	78	91	62	70	64	81	32	2	72	4	41	7	32	80	38	21	39	4	88	34	82	66	31	15	67	24	66	45	16	49	10	81	14	98	70	54	11	
35	37	17	19	81	86	10	24	27	79	66	10	89	10	82	14	63	71	51	50	44	1	95	40	79	13	43	56	5	31	57	76	5	42	76	67	67	33	58	37	72	58	62	48	55	92	80	65	40	42	51	59	68	39	52	71	85	7	52	38	2	81	31	35	44	41	70	62	4	52	28	71	6	59	44	47	33	54	46	11	34	71	40	40	99	82	11	62	13	14	31	62	0	78	62	19	88	23	45	11	
47	1	35	67	20	38	77	45	84	7	50	10	4	30	67	77	2	27	94	81	62	12	52	36	95	5	33	34	78	71	83	7	54	44	24	76	50	69	43	76	27	54	50	68	74	94	8	54	84	47	3	48	62	99	1	84	13	53	64	12	78	79	12	17	76	85	12	22	69	40	96	64	89	20	26	92	27	34	50	51	98	2	57	100	27	63	43	86	83	10	9	25	88	55	48	41	36	42	24	47	
21	88	0	33	84	94	12	7	81	31	47	3	15	12	45	8	11	16	38	56	37	77	20	7	82	78	49	15	53	21	69	46	35	64	24	37	16	31	66	90	84	94	73	86	68	17	27	99	19	42	83	24	72	40	87	22	92	5	13	34	72	14	67	1	100	39	43	27	58	72	59	8	68	40	72	46	26	76	23	48	38	7	77	83	6	7	8	56	57	81	17	73	92	19	0	77	17	18	13	98	
71	30	41	96	67	53	6	42	93	69	13	55	21	7	9	65	6	2	30	84	47	98	11	98	88	53	85	80	90	72	69	12	1	11	18	13	24	83	81	80	24	73	83	2	55	38	32	16	30	8	80	1	16	67	67	93	75	12	22	22	35	72	24	76	79	32	81	86	99	19	64	92	24	82	71	23	60	90	73	21	75	17	53	49	3	63	67	85	100	54	79	26	23	77	31	21	10	66	7	73	
72	9	56	73	33	45	73	44	43	100	50	25	95	17	76	38	36	24	87	15	74	80	21	56	13	99	4	94	72	24	63	55	28	72	62	29	80	94	28	78	80	3	77	74	51	13	77	65	1	92	96	88	55	57	37	98	80	11	25	73	79	50	30	38	97	70	13	90	57	40	37	26	15	78	9	81	99	6	10	80	7	18	92	99	33	3	7	34	6	96	11	71	21	38	74	48	75	35	99	55	
12	33	23	30	95	52	67	29	74	45	31	28	10	50	92	99	49	54	29	80	27	56	48	47	50	14	66	86	32	67	46	84	70	45	11	19	50	91	94	94	78	3	86	7	95	48	44	38	35	99	56	96	65	50	87	34	79	32	97	64	18	17	48	45	0	53	7	11	3	91	72	76	24	49	46	93	73	55	85	20	46	2	74	99	14	3	67	80	4	11	14	92	25	81	93	8	53	51	58	38	
72	6	61	41	16	28	59	23	1	2	87	6	95	10	23	44	76	98	29	16	5	36	66	21	40	92	72	78	48	21	82	87	6	28	77	47	25	20	61	61	33	2	87	14	96	5	49	63	92	23	97	51	11	74	5	93	74	94	99	79	34	84	14	23	21	87	69	82	48	57	62	89	17	34	1	100	12	54	43	86	24	9	27	39	37	23	69	64	66	30	86	3	95	49	54	96	50	62	84	75	
59	52	39	55	15	94	83	8	40	6	60	13	74	33	45	27	10	59	61	56	35	7	70	31	66	53	65	49	27	90	3	80	38	10	44	51	79	40	24	98	58	31	23	5	95	38	64	5	78	30	47	74	16	26	87	83	41	78	72	7	16	43	4	74	54	56	45	75	24	33	47	67	76	52	100	79	70	4	34	57	77	97	11	60	56	39	19	67	0	17	73	77	14	67	40	8	7	87	44	56	
16	22	30	34	23	56	46	4	70	61	50	23	7	31	17	97	16	33	37	49	22	95	52	71	15	24	93	65	52	91	46	32	94	4	57	26	92	38	68	64	9	93	94	3	54	90	93	33	36	17	99	85	57	79	74	30	82	75	1	55	74	81	87	71	17	34	39	90	5	9	45	50	68	77	91	1	48	21	61	32	68	72	76	24	68	75	82	19	14	73	16	33	54	80	29	59	55	87	49	6	
48	68	93	82	79	95	27	4	55	4	79	29	59	12	54	64	91	58	0	41	19	70	8	75	92	0	15	50	59	23	11	100	37	43	94	46	90	43	78	7	6	55	49	7	22	48	43	96	1	92	86	30	58	62	11	37	95	24	37	21	51	100	55	54	17	40	88	8	22	32	32	50	93	92	11	86	99	96	33	91	12	66	75	17	43	16	58	85	92	57	45	42	11	48	38	24	26	46	6	29	
78	65	43	85	56	31	99	95	46	67	34	25	49	10	100	80	4	85	48	71	17	65	98	91	42	71	10	29	36	25	63	86	84	44	10	25	64	3	21	63	88	14	3	53	15	15	84	50	42	48	7	45	30	37	37	58	54	59	21	88	80	18	51	17	15	67	59	26	0	25	76	12	93	71	88	71	61	92	41	36	11	84	98	54	91	100	9	40	90	91	61	90	36	38	92	34	66	37	100	15	
41	77	45	81	4	83	41	81	90	8	95	29	18	45	8	96	26	48	94	79	0	24	91	92	67	39	14	100	78	13	12	86	11	85	3	65	5	25	5	27	78	81	13	25	23	22	66	36	91	27	57	47	62	66	73	32	79	20	46	2	88	41	72	24	60	68	86	13	49	27	11	44	96	6	88	51	96	77	87	22	41	52	84	13	53	33	40	93	99	76	71	54	50	83	93	4	68	17	81	42	
51	81	93	12	22	17	3	46	83	60	49	94	27	30	8	38	35	50	80	94	83	6	1	24	59	98	95	4	17	69	69	69	33	54	72	91	60	35	0	1	8	66	33	27	9	83	25	99	82	83	7	11	48	14	29	85	75	87	59	32	71	78	44	30	49	84	77	78	9	2	82	69	92	99	71	79	70	48	17	10	17	22	82	33	98	6	85	69	21	18	70	31	71	93	77	22	15	80	22	99	
29	73	37	74	63	75	87	99	87	29	80	49	59	96	22	41	58	67	59	34	0	53	34	40	52	48	88	99	57	88	37	26	24	19	6	7	54	57	63	70	89	41	15	86	62	20	84	95	14	73	47	92	81	75	62	59	36	67	20	28	48	14	3	48	13	50	35	27	34	39	46	64	74	5	69	37	40	15	99	75	50	30	10	89	96	84	47	58	8	31	66	59	35	90	24	85	96	68	24	58	
61	55	47	85	45	45	78	91	59	62	47	95	46	77	4	22	78	60	31	82	92	52	77	2	18	99	47	87	92	3	53	13	15	36	55	49	4	34	92	25	47	65	89	85	39	51	66	38	79	68	34	15	86	11	74	74	79	9	53	30	17	82	10	50	33	15	35	52	81	24	57	24	29	0	57	14	38	16	76	54	53	15	92	40	2	2	27	92	71	58	42	97	53	78	89	70	55	26	20	17	
6	12	98	23	56	28	40	75	90	8	49	100	49	24	48	30	39	63	32	96	31	27	53	31	80	67	74	53	3	93	55	50	7	10	90	86	14	97	74	9	61	3	24	31	14	98	74	49	89	19	63	16	21	97	9	0	43	91	36	13	70	94	6	16	84	99	54	24	13	8	98	57	16	48	92	43	37	51	43	94	36	11	2	44	11	76	1	76	43	84	87	20	53	99	55	62	41	98	90	47	
48	17	26	42	63	67	43	35	28	97	72	28	50	75	71	69	79	98	70	60	76	72	29	12	36	53	76	39	70	7	67	89	32	6	44	89	0	18	16	7	84	4	6	11	78	95	61	41	42	60	11	28	17	9	69	30	82	62	90	48	96	86	95	83	48	14	20	32	25	20	84	76	92	18	48	52	35	0	65	89	91	95	94	73	70	97	76	57	73	68	53	25	16	19	82	37	57	86	27	26	
81	67	60	3	27	38	80	32	59	37	81	4	76	12	46	100	83	38	97	5	3	12	45	56	86	54	97	30	38	99	14	81	7	52	44	65	15	10	77	49	11	50	35	44	55	23	72	84	84	55	85	98	26	80	90	61	1	92	60	44	36	74	62	0	25	30	35	8	19	22	100	72	64	65	30	31	62	89	39	90	100	43	17	23	13	28	55	26	27	52	21	63	83	27	46	1	67	33	12	2	
95	14	24	100	23	85	23	77	66	95	3	7	46	46	34	29	57	64	91	16	77	93	62	63	81	66	25	56	98	67	18	27	92	28	65	84	10	47	37	42	61	28	51	42	17	55	4	22	19	100	53	100	14	61	87	0	18	56	2	79	44	6	19	88	36	52	22	61	35	79	21	88	19	9	27	33	91	61	35	8	35	16	61	97	55	57	55	1	60	26	98	85	37	0	28	75	15	26	100	
